"entrezgene","sample_1","sample_2","sample_3"
11287,0.866459219567592,0.416089740310863,0.760955691386208
11298,0,0,0.890528976916006
11302,0.987719938989707,0,0.852088594546868
11303,4.55283401382619,3.66311895093577,3.75679820312775
11304,1.07581478739286,0,0.726316775664125
11305,2.71740756583272,1.23812315359536,2.57074378091641
11306,3.08218619911856,1.10731775479994,3.34645023390307
11307,1.27590942767961,0,1.88708034411355
11308,6.03575855463333,6.8722616749181,6.00965057419776
11350,5.78590422157719,5.78415899666721,5.59552605275364
11352,2.90069739291956,1.56057383673884,3.65587855419474
11354,0,0,0
11363,4.72563059505417,5.75314646048649,5.49992470946764
11364,4.5408668535006,5.73234804406675,5.05147486292599
11370,6.19020170063096,4.68118566887515,6.02314939075584
11409,3.87130128085138,1.83009839478807,3.23380846050421
11416,4.1567665184213,2.74625329869233,4.31424337564775
11418,0.593102793875258,0,0
11419,2.58483908063465,0.430886947430546,2.14899071771591
11421,0.571948712250564,0,0.317679677588204
11423,1.08399645416306,1.42185004485581,0
11425,0,0,0
11426,6.43739923856669,4.59532709191134,5.95974899538749
11428,5.52993672271489,5.79048379535079,5.52888185651391
11429,7.27017808392143,6.15184515169367,7.11307768317839
11430,4.64186700540247,3.35210208393336,4.75490381641373
11431,6.86349299141823,5.96482886531585,6.88383816896228
11432,5.58278869304848,6.06432904502805,6.03262170696387
11433,1.37275875501992,0,2.32886867231832
11434,2.41863933669419,0,2.07358143655562
11435,5.83325710007273,6.7093537614703,6.94569925204592
11438,2.85277820534808,0,2.27716887635804
11440,0,0,0
11441,0,0,0.82984521763051
11443,2.45488340294693,3.74192902623184,1.5317066036588
11444,1.28178502802468,0.195760262723087,0.380682794227749
11447,1.93101282480994,0.574963026931939,1.47528209134743
11448,0.48919140469821,0,0
11449,0,0,0
11450,0,0,0
11451,0.811487248525382,0,0
11459,6.15708075339547,2.42442305086462,6.06180025388083
11461,11.6049539202443,9.57738291725521,11.7066769193407
11464,3.41988954697273,0,2.17274166139289
11465,10.5618671212025,10.8280480182147,11.1615638868406
11468,1.49074709223419,0,0
11470,0,0,0
11471,0,0,0
11472,3.40399977539508,4.56869512811571,3.24021486548043
11474,1.31991700034868,0,0.345505485535562
11475,6.94503489305691,6.98424380579408,6.38153461167336
11477,5.9665851188333,5.17443396225667,5.4475782302951
11479,3.37947432513591,0,3.5746277475134
11480,5.57234582145561,4.57157815681451,5.44344999113979
11481,1.83703021451184,0,2.82897443645085
11482,4.17911243666954,0.482517361732347,2.84586545052849
11484,0.870674799849071,0.194342591014902,0.53548653903701
11486,5.7842623475932,3.27228258887004,4.32171003066065
11487,4.61536955066771,3.61509542320054,5.33356256142733
11488,2.06628690916281,0.404554900275965,2.00949321695958
11489,4.87401514840586,3.33169313991726,4.00027817991245
11490,4.95319529015949,1.21280524566354,3.79793829258012
11491,4.98810884096429,5.12799865773566,5.72289686593661
11492,7.36636422029483,8.65696761598095,7.00749613207426
11495,0,0,0
11496,4.81480166254861,2.14130706874382,3.94430866192036
11497,0.277668093036645,0,0
11498,2.50734399917598,2.67197336775696,4.14940841384608
11499,0,0,1.35542031097141
11500,0,0,0
11501,2.76658228686492,0,2.4991116937191
11502,3.95216014850848,6.22330351336283,3.91471067504602
11504,5.77532174316637,6.53572561539679,6.18426020356083
11512,4.77050965102825,2.56765934032274,4.73338757483778
11513,3.43409666115745,3.34562843902191,3.62410647652442
11514,3.56268499699572,0.682109048929482,3.02840817113135
11515,3.06821511850307,0,1.67165073518149
11516,2.03986771327863,0,1.28236341351075
11517,3.65813753745748,3.3784909246754,3.02879586647585
11518,7.29543821026423,2.99230304165104,7.07478847516495
11519,1.46710376730939,0,0.532779789142291
11520,5.97594438950903,0.500444634215442,5.6345197700586
11522,1.7685530230378,0,0
11529,0,0,0
11532,6.89649318728139,8.10907703664338,6.96668544692052
11534,4.34593915270273,5.89925464018155,4.58158805062196
11535,1.92228844505998,1.93843172515734,1.46771276438893
11536,2.56766398961741,2.70988470953521,2.27465600772091
11537,0,0,0
11538,7.57093058449669,6.74236559942428,7.1350116254882
11539,0.264472384562656,0,0.327294997820256
11540,0.815840450734022,0,1.54829529422873
11541,2.55479883708407,0,1.86588531704282
11542,0,0,0.855696448242143
11544,5.14910982793766,3.89140077726436,6.13591472893274
11545,6.94251383432006,3.46181952497889,6.57129812127903
11546,6.34553223140114,4.25483444970588,5.98072560154779
11548,1.99317664342821,1.77456781506807,1.73804802599353
11549,0.0700825671153148,0,0.088146294403303
11550,0,0,0
11551,2.87605717303893,0.276998579683082,2.49004598082775
11552,0.984766924290564,0,0
11553,0,0,0
11554,0,0,0
11555,1.13630377422721,0,1.33144710897435
11556,0,0,0
11564,7.10566481570207,8.12542188466999,8.08313903301726
11565,1.58479246387697,2.33925808479575,0.507751216672109
11566,5.01874241801841,7.91141920836107,6.25685373545592
11567,3.0722846504608,0.600225562209481,0.342564745187716
11568,6.23920851008168,2.43526309816822,4.85034037758075
11569,4.24734963089787,5.17965052938205,4.81714112519482
11571,0,0,0
11572,0,0,0
11576,1.50955828807651,0,0
11593,3.56346897970752,3.91500298454293,3.78286373735993
11595,1.5741733507018,0,1.66750701268566
11596,1.03955118384753,2.89342792220045,1.97796657384225
11600,3.61544939491826,5.98773802147222,3.29677075795623
11601,3.04710501238655,0,4.00969643289871
11602,0.505638426955734,0,1.37510285719827
11603,5.29303844075221,7.16633306836191,6.26109803839363
11604,2.40354062672869,0,0
11605,4.75772261246409,3.04014411550111,4.53928701163424
11606,5.5141365427364,1.43396853669787,3.42282377538055
11607,0,0,1.04802235167357
11608,0,0,0
11609,8.42555461102049,5.7009131618764,7.82044447954282
11610,4.73678275887291,1.81747509589331,3.93777758766252
11611,2.87778911152946,0,0
11614,0,0,0
11622,5.99486215303139,6.14246083545517,6.38217494782216
11624,1.76148993742611,0.115315788538453,1.25288077310509
11625,0,0,0
11628,0.851022950372314,0,0
11629,4.6772513914091,3.66552539764939,3.22478298447399
11630,1.49497031961216,2.02137928349753,1.40280721858164
11632,6.96849783685026,5.02476825377465,6.91714725670171
11634,0,0,0
11636,1.76778933047782,0,2.89281688199296
11637,7.91170794221821,5.37559835365229,7.95503127616023
11639,2.52450207510034,1.82484703241793,2.98138509450078
11640,4.41272273024399,1.5594163814116,4.24833354040199
11641,6.91378589171889,5.10487630353277,6.60605638748052
11642,0,0,0.826539078330847
11643,0.280620729700547,0,0
11647,6.40902868605623,4.82613486727854,5.63764393757928
11648,0,0,0
11650,0,0,0
11651,6.23749683153335,4.7133163145325,6.1462802729849
11652,6.57379265190288,3.39949237923514,5.90933695298963
11655,4.91413574412655,2.56501031126458,4.77587179330743
11656,6.07015128097824,3.44491936614481,6.5093699852053
11657,0.394350971486014,0,0.483241436643049
11658,7.32060903638844,8.15707894735016,7.6308389916313
11666,4.91423378564359,0.943026304785834,3.19324773365311
11668,3.70155078646897,1.10781000819949,2.88763373233936
11669,6.09669834637302,3.38176554027564,4.27471868454787
11670,0,0,0.941149393059061
11671,5.04431433132174,4.62881457071925,4.52780300141064
11674,7.65602208011363,8.14599881459745,8.33033428831705
11676,2.84500868323455,0.877576062879518,3.98069933040876
11677,7.51816892267914,6.99646395994047,7.28359676655361
11682,0.583632533548256,0,0.609684652153104
11684,3.79092600502706,1.16640294085982,3.27515065612919
11685,0.354043191132949,0,0
11686,0,0,1.44981106555751
11687,0.340322619276978,0,0
11688,5.68927495577571,5.565081571293,6.4612220677985
11689,2.34047173404128,0,0.825144634454412
11690,4.92260405000862,0.93825588802135,3.84053861159912
11692,5.41307293229174,5.54981027866751,5.68299691302952
11694,0.426516913695145,0,0
11695,4.04195861550185,5.58189256595261,3.98600222070699
11698,0,0,0.473591075514421
11699,0.604886893958349,0,0.730542138663398
11702,5.332676383221,5.98952184493115,6.69034746647513
11704,0.951690632643598,0,0.670095832252498
11705,0,0,0
11717,2.08133010255417,0,1.52353062287224
11720,0,0,0
11722,1.63917844772364,5.77294839694136,1.47745344754525
11727,2.33044777421267,0,0.711535092818507
11730,0,0,0
11731,0,0,0
11732,3.97615876228468,4.01876647735802,3.52781614340185
11733,2.33438419187634,0,1.21301160225003
11735,3.65915900518445,2.5682820489896,3.11139566172509
11736,6.49615631605313,6.45908372119853,6.74662403315044
11737,8.32519956613574,7.17072305258804,7.45709075165246
11739,8.73669225415206,8.68114199640872,8.64261732710343
11740,7.7358684283117,9.01679219839842,8.61834927248866
11744,2.62029132789771,0.87687309811519,1.4530336276584
11745,3.55993345881038,4.52434451418802,4.25675338351372
11746,3.85661466178303,3.58775639683658,3.99178130857658
11747,7.07080345149991,8.05145960389409,7.9277367577646
11749,8.38535167925913,5.9378852197858,8.18201375918471
11750,3.60004977367552,5.30123758335966,4.2915460344356
11752,1.43531118754109,2.5810419611512,3.84551617221481
11754,0.75866383603769,0.988047556201863,0.19656107673789
11757,5.46306483685082,4.9691538518558,6.75331901339534
11758,5.99403935007853,7.21110101871635,6.48319508313571
11761,0.370853035920576,0,0.63831170455932
11764,4.83819949608331,2.88872941002715,4.61343800745535
11765,7.05406256225433,3.9532369178033,6.41747174429339
11766,3.5936830134694,3.50807818041578,4.12438491175826
11767,6.31842515696215,5.57325226016109,6.70123617811559
11768,2.44321424653098,0,2.00900204516144
11769,2.32863637135158,1.15409074681966,5.58809953351622
11770,0,1.15098904900702,0
11771,5.12892692833953,4.26929133934291,4.41734865880537
11772,5.93420449141006,3.21698728668089,5.62116989008397
11773,8.28219453782926,7.66398617129872,7.66342596539931
11774,6.60011294464873,6.9723265594021,6.20148057715251
11775,0.519829444222325,0,0
11776,6.58764810798866,4.49216031496133,6.11324503910103
11777,4.89389050139162,5.54887216221439,6.06130852428441
11778,5.46085168937207,4.36089857782307,4.92653274518244
11781,5.42345858930692,7.33540149547534,5.09419634542
11782,5.06794857265924,4.78863421352008,5.02398936182362
11783,3.9443861443881,2.9736020941905,4.69886099845754
11784,2.28390977868337,6.28268910334859,4.4952129634412
11785,3.95176249490718,0,4.00625995572847
11787,6.46381865889007,4.44767518655115,5.37186590599196
11789,6.38479875199382,5.06820940868933,5.398383264876
11790,3.08119708505813,3.698864877088,2.67759243627784
11792,6.87677339939251,7.75658648164079,7.51937810529643
11793,3.3234762464274,3.412439587985,4.61479007475155
11796,3.60875769743331,0,2.44442120036443
11797,5.77586755376621,5.70962937034049,5.91366986171739
11798,5.65877760253501,5.63126331862859,5.00299986808872
11799,5.93576749547621,7.17238034190831,7.98358776801615
11800,5.73571348237929,6.6739186250925,5.91961550779113
11801,0,0,0
11803,5.51696085561484,0.64125729965214,3.78575516878289
11804,6.72419771827267,6.40475934060669,6.85138670710897
11806,0,0,0
11807,0,0,0
11808,1.88690222057248,0,0
11810,2.17104890078075,4.52350193610485,2.76530335062225
11811,1.0388210932317,0,0.737584226080127
11812,1.62533088971256,0,0
11813,1.81766849921278,0,0
11814,0,0,0
11815,5.93761228032825,2.74020317184761,3.81455203794303
11816,5.80968540100123,2.70412851630193,4.29471601091485
11818,0,0,0
11819,5.48483797651177,6.33144880732162,4.41707577413247
11820,7.80530603055138,7.56473788756942,7.39506377935359
11821,6.87979437583012,7.06454539140963,7.10644959578027
11826,5.17536241111227,2.7977134103324,3.3819183679904
11827,0.931372994962097,0,0
11828,2.69246071034442,4.26276104341351,2.48818696877914
11829,1.03485752849788,0,0.311952920265959
11830,0,0,0
11831,2.1325290654422,0,0
11832,5.15296341200785,5.12903654671685,6.44337531517291
11833,1.66232964265498,0,0
11834,4.61824924035934,3.10649859520107,4.41655609189056
11835,1.91986646847467,0,1.39302260892193
11836,5.70495813232664,4.48340045535318,5.49726111050069
11837,10.8768524886766,10.1557304215511,10.9590891038432
11838,0,0,0.327111627022399
11839,0,0,0
11840,8.75875947124233,9.04214855858446,8.80057211986283
11841,4.60630815989494,3.39037971417331,5.3893017805426
11842,7.4889376117108,8.69000335627682,7.35580362672402
11843,9.10773688829004,9.15776267345981,9.11975989226429
11844,4.90256638725181,4.45718700450586,5.91275984323645
11845,5.48288723108028,5.50650688664893,5.42790079354332
11846,1.20441682574821,0,3.29361181871764
11847,3.91168909388145,7.41379917428246,5.07460802653936
11848,7.76547232181351,7.6683145470873,8.5207712786943
11852,4.85662482354697,5.30917124939502,5.47365174567935
11853,5.40446248530929,4.82858910176123,5.69500317988466
11854,4.58283912019088,1.70096053581311,4.62768015686795
11855,6.82740985529108,4.98391575478096,5.76832753660188
11856,3.09169974250689,3.48280569945321,2.90746087707115
11857,7.62549274705325,6.45083126294795,6.11433079650407
11858,1.97840314480655,0,1.69294541494957
11859,1.37660642686152,3.60700030010011,2.71308569995426
11861,3.69802665350867,1.46679221052509,3.96913461703899
11863,5.17064003616883,4.30136741750627,5.28305151544326
11864,5.93318113554314,3.39003988686326,4.8359886700775
11865,1.33255865591418,0.31808193980696,2.07152411783682
11867,7.81712583752436,4.88964146487219,5.51209957367907
11870,0.29839381983882,0,0
11872,2.22987036917257,0,0
11875,0.263041812254523,0,0.815129117840295
11876,0,0,0
11877,3.26303355932313,3.49391194592123,2.62473622463154
11878,1.04666431337731,0,0
11881,6.54943781699999,4.76894590382278,5.08114726629759
11883,3.29723427679963,0.923359597482459,2.71991506062621
11886,4.97642807890128,3.79233921912797,5.34936677625177
11889,0,0,0.620025812831259
11890,0.55394062993835,0,0
