"entrezgene","sample_1","sample_2","sample_3"
11287,1.2800223172682,1.2338640610858,0.93510373257316
11298,0.664755971557642,0,0
11302,1.46257887439502,2.34590150013228,1.34347638393828
11303,5.39800412104614,5.12192963378139,5.32001960300138
11304,0.923847787817513,0.313375661834848,0.372503223610162
11305,2.43933409869366,3.41719790818683,2.23489522776905
11306,3.51674555260012,2.38155014428184,3.34894781919384
11307,2.25945863914753,1.87505438912424,1.77816753735808
11308,5.63755258705881,5.21465037914908,5.75920684736292
11350,6.02445316591624,6.6987557920767,5.55301164789715
11352,3.76064439566309,3.79363975043284,3.56259710097728
11354,1.24022951456986,0,0
11363,5.06158958532307,4.00468095908671,5.37906992439731
11364,4.92099947652729,4.31219560963024,4.72537287111306
11370,6.40357988266674,6.50672815516192,5.81743951957569
11409,3.71511903566348,4.23261058891876,3.36401680630961
11416,2.84286652757214,3.84782024247318,3.53795662329329
11418,1.21631763201715,1.25813557608399,0.293190646551936
11419,1.94503604690089,3.23963413698267,1.53561102540835
11421,0.669911835201658,0,0.473121291154158
11423,0.291871851077192,0.19090921178318,0.849381526737625
11425,0,0,0
11426,6.75813430316846,5.45955846056086,5.84829568556442
11428,5.33906165547413,5.82478068011901,5.57457996502993
11429,7.01604029832176,7.49870589872458,6.84716176306979
11430,5.29441711239143,4.96453134973936,4.87081128023712
11431,7.50739136784342,5.99712722800675,6.80826747443924
11432,5.73042493051165,6.12745900424088,5.832092448045
11433,1.02461507854054,2.29753446614348,1.37022027838038
11434,2.98440740573809,1.1307969625715,1.54908684553807
11435,6.04946893059106,6.47271912604225,6.62016547905087
11438,3.13521653404192,3.14481228342103,2.49017880676251
11440,0.253073375502407,0,0
11441,0.616316466515463,2.00954644261785,1.60487988205583
11443,2.62894170841134,2.97661417657925,2.87914117469658
11444,0.27140866863388,0.666953126396095,0.2123683037155
11447,1.70773735470213,0.731223927047532,1.52110814586124
11448,1.03609584196533,0,0.619806639105583
11449,1.04832403859523,1.00787513174119,0
11450,0,0,0
11451,0.607918722247114,0,0.680131639730879
11459,5.87155071809441,7.40560676526074,5.97653559443187
11461,11.4471054638259,12.4522954138543,11.7435802039798
11464,5.3884814752771,4.31979206438007,4.56852675439029
11465,10.7955125610213,11.3535466547365,11.1658138711067
11468,0.47785853013887,1.69150093393151,1.48808309978327
11470,0.799887217217743,1.63408171600968,0
11471,0,0,0
11472,3.41319920322843,2.78732346639885,1.98491861972522
11474,2.23565302265562,1.2657171999228,0.889632231867727
11475,4.63538419713427,5.58247131660135,5.59705036878513
11477,5.62904758912608,5.49616436763066,5.44158403267596
11479,3.37182950627868,2.76417364327133,3.26278415819915
11480,5.79040413734341,4.7280006545509,5.1686479607126
11481,1.41906867443807,3.53149290191875,2.89014031928459
11482,4.10966294443445,3.54944377399878,3.78512569944599
11484,1.09058910044891,1.11525576144793,0.704379724976021
11486,4.6030372924811,3.2376935778464,3.87312904227476
11487,5.40202256140612,4.67769563761281,5.52441226452192
11488,1.99875720645985,2.53596058712393,1.69467270481574
11489,4.68337506225596,3.60941727433272,4.01876986496798
