"entrezgene","sample_1","sample_2","sample_3"
12902,15,30,30
12903,34,425,2340
12904,5,159,502
12905,29,27,82
12908,38,115,294
12909,15,38,146
12912,162,397,727
12913,38,91,149
12914,403,980,3923
12915,20,61,215
12916,29,50,79
12918,0,0,0
12919,0,0,0
12921,3,0,3
12922,0,0,0
12925,6,44,74
12927,15,91,249
12928,284,394,890
12929,44,212,508
12931,40,163,482
12933,8,45,160
12934,342,1015,1624
12936,0,0,0
12937,0,2,13
12939,1,3,7
12941,0,12,17
12942,0,4,18
12943,0,2,5
12944,745,83,27
12945,4,0,9
12946,134,157,254
12950,132,139,192
12951,39,53,75
12952,70,45,134
12953,3425,185,1058
12954,0,0,3
12955,28,45,66
12957,0,10,17
12958,0,0,0
12959,0,0,3
12960,1,0,0
12961,0,0,3
12962,0,4,12
12964,0,1,3
12965,0,2,4
12966,0,0,2
12967,0,0,0
12968,0,0,1
12969,0,0,0
12970,0,0,0
12971,3,2,21
12972,17,68,83
12974,149,512,1476
12977,35,152,164
12978,20,51,159
12981,0,0,0
12982,78,27,154
12983,68,100,86
12984,157,59,133
12985,0,0,0
12986,378,518,246
12988,5,81,169
12990,0,0,0
12991,1,0,3
12992,0,0,0
12993,0,0,1
12994,4,0,3
12995,112,393,716
13000,43,170,455
13001,18,72,275
13002,111,309,661
13003,3762,5371,30102
13004,7058,398,165
13006,422,676,2611
13007,72,223,509
13008,321,351,1385
13009,3,1,1
13010,57,184,322
13011,2,3,1
13012,0,0,0
13013,0,0,0
13014,53,79,122
13016,15,169,496
13017,121,161,557
13018,118,279,795
13019,7,32,65
13024,160,224,277
13025,20,16,14
13026,52,166,428
13030,237,537,921
13032,61,71,90
13033,69,316,1118
13034,114,467,21
13035,1,1,1
13036,10,12,56
13038,8,21,110
13039,178,255,831
13040,29,34,19
13041,3,5,14
13043,122,290,528
13046,48,201,338
13047,143,305,1139
13048,2,10,28
13051,154,52,59
13052,98,114,189
13056,2,4,19
13057,11,29,48
13058,17,7,18
13063,265,388,747
13067,2,0,0
13070,2,0,0
13072,0,0,5
13074,0,1,1
13075,8,2,3
13076,1,2,1
13077,0,0,0
13078,113,89,129
13079,4,0,0
13081,4,0,2
13082,3,1,14
13085,4,0,4
13086,3,1,7
13087,10,1,13
13088,16,0,1
13089,13,0,0
13090,9,0,1
13094,2,0,0
13095,5,0,1
13096,3,0,0
13097,4,0,0
13098,0,0,0
13099,10,0,0
13101,6,2,0
13105,5,2,5
13106,487,640,1196
13107,1,0,4
13108,0,2,6
13109,7,2,1
13110,12,65,112
13112,1,0,0
13113,10,2,1
13114,2,0,0
13115,1,2,2
13116,6,21,36
13117,3,0,0
13118,4,0,0
13119,2,0,0
13120,9,4,2
13121,111,170,535
13122,2,2,2
13123,11,29,65
13124,0,0,0
13131,13,16,38
13132,807,1174,1670
13134,3,8,28
13135,50,159,319
13136,56,45,56
13137,8,7,4
13138,83,368,1088
13139,36,62,209
13142,1,0,1
13143,4,4,19
13144,2,25,61
13162,2,0,11
13163,13,61,258
13164,0,0,0
13166,0,1,3
13167,119,160,466
13168,0,0,1
13169,23,157,459
13170,12,25,46
13171,648,283,373
13172,1,0,2
13175,201,249,864
13176,2131,517,356
13177,40,79,112
13178,18,93,142
13179,313,590,293
13180,1,7,18
13184,2,0,1
13185,14,66,136
13190,1,0,0
13191,14,111,236
13193,244,91,89
13194,146,920,2156
13195,11,2,21
13196,156,438,2013
13197,6,8,27
13198,64,61,133
13199,0,0,1
13200,107,338,1017
13202,6,34,52
13204,450,590,1255
13205,366,954,3138
13206,0,0,0
13207,875,1660,2782
13209,382,888,1800
13211,434,609,1599
13214,1,0,0
13215,0,0,0
13218,2,12,0
13226,0,18,0
13236,0,1,0
13237,0,17,0
13239,0,10,0
13244,237,267,377
13340,2,9,21
13345,17,43,65
13346,0,17,37
13347,31,49,235
13349,38,81,485
13350,12,135,210
13353,8,46,104
13356,50,222,538
13358,10,70,105
13360,12,64,233
13361,117,117,268
13363,1,17,24
13367,21,94,168
13368,16,37,82
13370,0,0,0
13371,2,10,38
13380,310,66,14
13382,194,212,402
13383,134,377,751
13384,5,17,27
13385,29,162,598
13386,207,533,557
13388,2,11,29
13389,1,0,1
13390,13,35,29
13392,2,7,7
13393,7,0,9
13394,3,0,1
13395,1,6,19
13396,0,0,3
13397,0,0,1
13400,45,42,129
13401,6,104,317
13404,6,4,13
13405,282,256,403
13406,0,3,2
13409,6,1,0
13411,45,95,215
13417,16,28,61
13418,241,394,921
13419,16,74,59
13421,133,5,32
13423,288,490,434
13424,224,1133,4440
13426,2,5,20
13427,333,361,820
13429,408,525,2624
13430,48,176,655
13433,142,448,1721
13434,12,32,40
13435,265,1276,3516
13436,6,43,111
13437,6,74,94
13445,261,670,1622
13446,26,43,141
13447,25,62,434
13448,0,3,11
13449,2,17,24
13476,112,211,418
13478,51,91,259
13479,11,7,21
13480,5,23,23
13481,26,62,89
13482,128,21,7
13483,22,51,70
13486,59,68,112
13487,0,0,0
13488,0,4,3
13489,2,0,4
13490,0,0,0
13491,0,1,0
13492,0,0,0
13494,42,168,315
13495,7,94,239
13496,11,29,170
13497,36,121,263
13498,98,274,1946
13505,3,0,1
13506,7,2,11
13507,0,5,3
13508,4,0,12
13510,1,0,2
13511,37,17,37
13512,275,73,160
13516,0,0,1
13518,302,730,2700
13521,19,53,116
13522,438,542,394
13524,1,0,0
13525,0,0,0
13526,0,0,1
13527,35,70,94
13528,17,138,242
13529,0,0,0
13531,211,61,364
13532,1,0,0
13537,5,6,15
13542,27,61,152
13543,68,213,652
13544,141,287,1347
13548,196,343,837
13549,7,57,140
13555,21935,1148,4662
13557,80,149,277
13559,68,82,90
13560,55,71,228
13586,2,0,0
13587,0,0,0
13589,1020,1889,1562
13590,0,0,5
13591,194,309,556
13592,19,21,47
13593,316,286,648
13595,8,8,23
13599,0,1,0
13601,3,14,82
13602,137,200,1149
13603,1,7,11
13605,54,119,198
13607,119,176,225
13608,3,4,2
13609,22,93,203
13610,88,580,1050
13611,99,124,107
13612,59,90,104
13614,1,6,19
13615,0,1,7
13616,58,91,216
13617,732,775,4965
13618,137,100,305
13619,122,270,1430
13626,99,117,210
13627,5049,9712,23603
13628,0,0,1
13629,325,2703,10580
13631,13,41,79
13636,15,38,128
13637,10,51,92
13638,1,5,18
13639,84,56,378
13640,146,283,539
13641,28,169,835
13642,108,207,452
13643,11,86,384
13644,18,83,183
13645,14,8,14
13646,2,0,44
13648,0,0,1
13649,128,169,348
13650,7,60,116
13653,5,51,149
13654,10,7,33
13655,4,8,28
13656,0,0,0
13660,28,81,231
13661,10,24,17
13663,40,162,427
13664,210,274,426
13665,270,221,607
13666,28,49,91
13667,5,43,149
13669,1209,1573,5510
13680,118,210,833
13681,347,851,2232
13682,892,1465,2138
13684,243,425,714
13685,9,26,62
13688,36,277,760
13690,2329,3787,9988
13706,1,4,1
13709,177,184,267
13710,0,1,2
13711,11,5,1
13712,59,194,418
13713,188,348,966
13714,99,385,693
13716,14,62,190
13717,405,841,1490
13722,27,67,299
13723,42,38,42
13726,58,114,434
13728,14,130,412
13730,228,464,1090
13731,4038,513,401
13732,12,55,105
13733,19,15,25
13796,3,0,0
13797,1,0,1
13798,1,1,0
13799,5,2,0
13800,81,137,588
13801,1,0,1
13803,53,126,239
13804,5,50,117
13805,23,127,341
13806,27,86,111
13807,9,85,92
13808,12,14,57
13809,29,62,66
13813,134,39,23
13819,1390,365,1662
13821,40,223,699
13822,248,917,2109
13823,421,850,3137
13824,1,28,88
13828,6,6,12
13829,4,7,22
13830,14,52,157
13831,200,360,925
13835,23,23,58
13836,5,13,27
13837,50,478,1537
13838,202,437,1343
13839,129,120,220
