"entrezgene","sample_1","sample_2","sample_3"
12580,31,14,6
12581,82,48,46
12583,1188,251,273
12585,244,40,51
12587,0,14,0
12589,220,82,82
12590,2,0,0
12591,0,0,0
12592,0,0,0
12593,51,51,24
12606,2,12,9
12607,391,104,113
12608,1,0,4
12609,32,26,18
12611,319,84,125
12613,1,3,1
12614,66,41,13
12615,246,73,91
12616,86,59,78
12617,389,87,118
12622,47,59,48
12623,0,0,0
12626,600,136,137
12627,0,0,0
12628,32,6,8
12630,3,0,0
12631,1596,299,253
12632,473,113,103
12633,1339,716,693
12638,12,2,1
12640,0,0,0
12642,1,0,1
12643,2,6,0
12647,30,17,14
12648,762,183,264
12649,212,60,49
12651,157,70,70
12652,5,0,0
12653,9,2,0
12654,2,0,0
12655,8,0,0
12659,11,2,7
12660,603,469,517
12661,63,14,11
12662,389,94,91
12663,196,28,32
12667,38,19,9
12669,3,5,1
12671,0,0,0
12672,19,8,5
12675,194,65,91
12677,0,0,2
12683,0,0,0
12684,9,0,7
12686,2,0,0
12695,106,26,26
12696,48,28,51
12700,11,22,23
12702,16,13,3
12703,5,3,1
12704,165,28,28
12705,7,1,1
12709,34,9,12
12715,1,0,0
12716,2,2,3
12721,27,27,11
12722,19,7,2
12723,12,1,3
12724,123,69,79
12725,79,28,51
12727,139,59,63
12728,97,44,53
12729,620,131,125
12733,1,0,0
12737,206,27,73
12738,1,0,0
12739,0,0,0
12740,0,4,1
12741,33,7,10
12745,2,0,0
12747,1226,409,555
12748,556,105,109
12750,614,149,214
12751,366,102,84
12752,52,15,22
12753,297,110,143
12757,727,221,207
12759,21,15,11
12763,614,634,698
12764,379,73,51
12765,929,649,681
12766,1,0,0
12767,14,4,3
12768,22,3,3
12769,30,3,8
12770,2,0,0
12771,0,0,0
12772,5,7,8
12773,5,9,7
12774,2,0,1
12775,0,0,0
12776,0,0,0
12777,0,0,0
12778,100,35,41
12780,8,6,1
12785,2519,863,783
12788,0,0,0
12789,5,0,0
12790,46,18,16
12793,450,122,110
12794,46,12,8
12795,2,3,2
12796,2,0,0
12797,5,0,2
12798,278,211,236
12799,86,31,21
12801,10,4,9
12802,204,152,202
12803,6,3,2
12804,88,20,27
12805,113,12,18
12807,911,408,449
12808,40,47,25
12810,102,5,9
12812,86,14,15
12813,43,13,25
12814,3657,741,852
12815,25,4,5
12816,14041,2269,2912
12817,16,5,2
12818,452,28,56
12819,217,86,72
12821,53,12,10
12822,140,56,70
12823,8,0,0
12824,685,152,212
12825,20012,2009,4469
12826,1718,521,447
12827,2287,620,416
12828,3,0,0
12829,0,0,2
12830,63,34,21
12831,4573,685,851
12832,2200,634,634
12833,1719,398,526
12834,2813,515,642
12836,69,4,11
12837,20663,1546,1826
12839,10,16,13
12840,159,119,52
12841,35,114,97
12842,20339,2327,2905
12843,17045,3543,4392
12845,7,2,2
12846,523,195,233
12847,2279,658,755
12848,845,179,178
12850,89,15,15
12854,12,4,2
12856,39,6,14
12857,286,212,189
12858,184,75,40
12859,405,133,128
12861,352,145,107
12862,9,1,1
12864,314,59,71
12865,4,0,0
12866,188,55,72
12867,359,218,135
12868,310,120,71
12869,0,0,0
12870,18,9,8
12873,92,1,6
12874,614,175,220
12876,267,94,51
12877,0,0,0
12879,67,12,9
12889,0,0,1
12890,706,999,865
12891,2,2,0
12892,154,104,102
12894,192,47,45
12895,5,2,5
12896,75,24,19
12902,53,9,15
12903,524,133,125
12904,318,56,105
12905,102,11,5
12908,221,68,63
12909,106,24,25
12912,548,215,218
12913,132,39,56
12914,2839,588,626
12915,70,43,30
12916,109,31,23
12918,0,0,0
12919,0,0,0
12921,0,0,0
12922,0,0,0
12925,22,14,20
12927,145,60,63
12928,883,260,229
12929,324,109,151
12931,162,45,40
12933,60,11,21
12934,399,377,419
12936,0,0,0
12937,7,2,0
12939,6,2,0
12941,6,3,1
12942,4,1,1
12943,4,0,0
12944,74,51,83
12945,7,0,0
12946,386,108,97
12950,207,45,27
12951,56,30,31
12952,87,29,42
12953,966,126,110
12954,2,2,0
12955,37,9,8
12957,10,1,8
12958,0,0,0
12959,0,0,0
12960,0,0,0
12961,0,0,0
12962,16,5,4
12964,0,0,0
